1,Lezhë,Albania
1035,Voorburg,Netherlands
1036,Rotterdam,Netherlands
1037,Utrecht,Netherlands
1038,Almelo,Netherlands
1039,Rotterdam,Netherlands
1040,Velsen-Zuid,Netherlands
1041,Sittard,Netherlands
1042,Auckland,NewZeland
1043,Dunedin,NewZeland
1044,Wellington,NewZeland
1045,Abuja,Nigeria
1046,Uyo,Nigeria
1047,Pyongyang,NorthKorea
1048,Belfast,NorthernIreland
1049,Molde,Norway
1050,Tromsø,Norway
1051,Lillestrøm,Norway
1052,Bodø,Norway
1053,Oslo,Norway
1054,Bergen,Norway
1055,Ålesund,Norway
1056,Henningsvær,Norway
1057,Oslo,Norway
1058,Sandefjord,Norway
1059,Trondheim,Norway
1060,Drammen,Norway
1061,Bærum,Norway
1062,Sarpsborg,Norway
1063,Kristiansand,Norway
1064,Strømmen,Norway
1065,Fornebu,Norway
1066,Oslo,Norway
1067,Stavanger,Norway
1068,Salalah,Oman
1069,Seeb,Oman
1070,Sohar,Oman
1071,Sur,Oman
1072,PedroJuanCaballero,Paraguay
1073,Asunción,Paraguay
1074,Luque,Paraguay
1075,Asunción,Paraguay
1076,PedroJuanCaballero,Paraguay
1077,Lima,Peru
1078,Cusco,Peru
1079,Callao,Peru
1080,Lima,Peru
1081,Ate,Peru
1082,Częstochowa,Poland
1083,Lublin,Poland
1084,Zabrze,Poland
1085,Zagan,Poland
1086,Zabki,Poland
1087,Bełchatów,Poland
1088,Wroclaw,Poland
1089,Boguchwała,Poland
1090,Uniejów,Poland
1091,Toruń,Poland
1092,Gdynia,Poland
1093,Warsaw,Poland
1094,Turek,Poland
1095,Słupsk,Poland
1096,Leszno,Poland
1097,Wronki,Poland
1098,Szczecin,Poland
1099,Katowice,Poland
1100,Krakow,Poland
1101,Koszalin,Poland
1102,Bielsko-Biała,Poland
1103,Bukowno,Poland
1104,Radom,Poland
1105,Barlinek,Poland
1106,Nieciecza,Poland
1107,Wyszków,Poland
1108,Bytow,Poland
1109,Gliwice,Poland
1110,Kartuzy,Poland
1111,Opoczno,Poland
1112,Chelm,Poland
1113,Bydgoszcz,Poland
1114,Chojnice,Poland
1115,Głogów,Poland
1116,Krakow,Poland
1117,Babimost,Poland
1118,NowaRuda,Poland
1119,Jasło,Poland
1120,Olecko,Poland
1121,GrodziskWielkopolski,Poland
1122,Bytom,Poland
1123,Gdansk,Poland
1124,ZielonaGora,Poland
1125,Szczecin,Poland
1126,Świnoujście,Poland
1127,Krakow,Poland
1128,Jastrzębie-Zdrój,Poland
1129,Katowice,Poland
1130,Łęczna,Poland
1131,Libiaz,Poland
1132,Nadarzyn,Poland
1133,Gdynia,Poland
1134,Bogatynia,Poland
1135,Wejherowo,Poland
1136,KamieńPomorski,Poland
1137,Słupsk,Poland
1138,Toruń,Poland
1139,Krakow,Poland
1140,Zamość,Poland
1141,Pobiedziska,Poland
1142,Warsaw,Poland
1143,Debica,Poland
1144,Wągrowiec,Poland
1145,AleksandrówŁódzki,Poland
1146,Inowroclaw,Poland
1147,Bialystok,Poland
1148,Jarocin,Poland
1149,Iława,Poland
1150,Czeladz,Poland
1151,JeleniaGora,Poland
1152,Gryfice,Poland
1153,Krosno,Poland
1154,StarogardGdański,Poland
1155,Płock,Poland
1156,Legnica,Poland
1157,Żywiec,Poland
1158,OstrowiecŚwiętokrzyski,Poland
1159,Włocławek,Poland
1160,Kędzierzyn-Koźle,Poland
1161,Biłgoraj,Poland
1162,Poznan,Poland
1163,Gdansk,Poland
1164,Dzierzoniow,Poland
1165,Strawczyn,Poland
1166,Legionowo,Poland
1167,Bialystok,Poland
1168,Barcin,Poland
1169,Lublin,Poland
1170,Niechorze,Poland
1171,Sopot,Poland
1172,Łódź,Poland
1173,Łomża,Poland
1174,Sosnowiec,Poland
1175,Konin,Poland
1176,Elk,Poland
1177,Tychy,Poland
1178,Alwernia,Poland
1179,Bedzin,Poland
1180,Bielsko-Biała,Poland
1181,Gogolin,Poland
1182,Gostynin,Poland
1183,Gubin,Poland
1184,Kluczbork,Poland
1185,Kutno,Poland
1186,Międzychód,Poland
1187,NowyTomyśl,Poland
1188,Polkowice,Poland
1189,Radłów,Poland
1190,Radomsko,Poland
1191,RadzyńPodlaski,Poland
1192,Skwierzyna,Poland
1193,Starachowice,Poland
1194,Sulejówek,Poland
1195,Świdnik,Poland
1196,Szczecinek,Poland
1197,Trzemeszno,Poland
1198,Zgorzelec,Poland
1199,Września,Poland
1200,Gniezno,Poland
1201,Kozienice,Poland
1202,Brzeg,Poland
1203,Lublin,Poland
1204,Puławy,Poland
1205,KostrzynnadOdrą,Poland
1206,Myszków,Poland
1207,Puck,Poland
1208,Rydultowy,Poland
1209,Ostrołęka,Poland
1210,Wałbrzych,Poland
1211,Koscian,Poland
1212,Olawa,Poland
1213,Opole,Poland
1214,WodzisławŚląski,Poland
1215,Warsaw,Poland
1216,Elbląg,Poland
1217,Grudziądz,Poland
1218,Poznan,Poland
1219,Zambrow,Poland
1220,Wroclaw,Poland
1221,Slubice,Poland
1222,Rumia,Poland
1223,Sochaczew,Poland
1224,Legnica,Poland
1225,Międzyrzecz,Poland
1226,ZąbkowiceŚląskie,Poland
1227,Czarnków,Poland
1228,GorzówWielkopolski,Poland
1229,Siedlce,Poland
1230,Swietochlowice,Poland
1231,Olsztyn,Poland
1232,Racibórz,Poland
1233,Trzcianka,Poland
1234,Buk,Poland
1235,Pcim,Poland
1236,Łowicz,Poland
1237,Gliwice,Poland
1238,Żmigród,Poland
1239,Katowice,Poland
1240,Lwówek,Poland
1241,Miechów,Poland
1242,Świebodzin,Poland
1243,Wroclaw,Poland
1244,Bydgoszcz,Poland
1245,LidzbarkWarmiński,Poland
1246,Warsaw,Poland
1247,Poznan,Poland
1248,Opalenica,Poland
1249,Wolbrom,Poland
1250,Siewierz,Poland
1251,Niepołomice,Poland
1252,Radom,Poland
1253,Częstochowa,Poland
1254,Lubin,Poland
1255,Rzeszów,Poland
1256,Siedlce,Poland
1257,Rybnik,Poland
1258,Szczebrzeszyn,Poland
1259,Katowice,Poland
1260,Chorzów,Poland
1261,NowySącz,Poland
1262,Kołobrzeg,Poland
1263,Tarnobrzeg,Poland
1264,Warsaw,Poland
1265,Wroclaw,Poland
1266,Chorzów,Poland
1267,Ostroda,Poland
1268,Pniewy,Poland
1269,Szamotuły,Poland
1270,Zabrze,Poland
1271,GorzówWielkopolski,Poland
1272,Kasnik,Poland
1273,Mielec,Poland
1274,Poniatowa,Poland
1275,Rzeszów,Poland
1276,StalowaWola,Poland
1277,Koszalin,Poland
1278,Gniezno,Poland
1279,Krasnystaw,Poland
1280,Szczecin,Poland
1281,Działoszyce,Poland
1282,NowyDwórMazowiecki,Poland
1283,Bytom,Poland
1284,Gorzyce,Poland
1285,TomaszówLubelski,Poland
1286,Wałbrzych,Poland
1287,Janikowo,Poland
1288,Racibórz,Poland
1289,Swarzędz,Poland
1290,Tarnów,Poland
1291,Tczew,Poland
1292,Rudaslaska,Poland
1293,Warsaw,Poland
1294,Jaworzno,Poland
1295,Skalbmierz,Poland
1296,Czosnów,Poland
1297,Plewiska,Poland
1298,Rewal,Poland
1299,Grajewo,Poland
1300,Poznan,Poland
1301,Sieradz,Poland
1302,Śrem,Poland
1303,Zawiercie,Poland
1304,Krakow,Poland
1305,Łódź,Poland
1306,Szczecin,Poland
1307,Suwalki,Poland
1308,Annopol,Poland
1309,Sandomierz,Poland
1310,Włocławek,Poland
1311,Warsaw,Poland
1312,Pruszków,Poland
1313,Lubin,Poland
1314,Gdansk,Poland
1315,Bydgoszcz,Poland
1316,Konin,Poland
1317,Pruszków,Poland
1318,Pacanow,Poland
1319,Krakow,Poland
1320,Kielce,Poland
1321,Seixal,Portugal
1322,Barcelos,Portugal
1323,Matosinhos,Portugal
1324,Lisbon,Portugal
1325,Chaves,Portugal
1326,CaldasdeVizela,Portugal
1327,Faro/Loulé,Portugal
1328,Estoril,Portugal
1329,FigueiradaFoz,Portugal
1330,Almada,Portugal
1331,Coimbra,Portugal
1332,Lisbon,Portugal
1333,Funchal,Portugal
1334,PaçosdeFerreira,Portugal
1335,Machico,Portugal
1336,Faro,Portugal
1337,Porto,Portugal
1338,Setubal,Portugal
1339,ViladasAves,Portugal
1340,Porto,Portugal
1341,Funchal,Portugal
1342,Freamunde,Portugal
1343,Guimarâes,Portugal
1344,ViladoConde,Portugal
1345,Silves,Portugal
1346,Leiria,Portugal
1347,Tondela,Portugal
1348,Lisbon,Portugal
1349,Penafiel,Portugal
1350,Albufeira,Portugal
1351,Arouca,Portugal
1352,Aveiro,Portugal
1353,Braga,Portugal
1354,Lagos,Portugal
1355,Portimão,Portugal
1356,Lisbon,Portugal
1357,PóvoadeVarzim,Portugal
1358,Doha,Qatar
1359,Al-Rayyan,Qatar
1360,MadinatashShamal,Qatar
1361,Doha,Qatar
1362,CapeTown,RepublicofSouthAfrica
1363,Johannesburg,RepublicofSouthAfrica
1364,CapeTown,RepublicofSouthAfrica
1365,Johannesburg,RepublicofSouthAfrica
1366,Pretoria,RepublicofSouthAfrica
1367,Atteridgeville,RepublicofSouthAfrica
1368,Nelspruit,RepublicofSouthAfrica
1369,Mahikeng,RepublicofSouthAfrica
1370,Durban,RepublicofSouthAfrica
1371,PortElizabeth,RepublicofSouthAfrica
1372,CapeTown,RepublicofSouthAfrica
1373,Orlando,RepublicofSouthAfrica
1374,Polokwane,RepublicofSouthAfrica
1375,Rosettenville,RepublicofSouthAfrica
1376,Phokeng,RepublicofSouthAfrica
1377,Bloemfontein,RepublicofSouthAfrica
1378,Cluj-Napoca,Romania
1379,Suceava,Romania
1380,Reghin,Romania
1381,PiatraNeamţ,Romania
1382,Ovidiu,Romania
1383,Chiajna,Romania
1384,Bucarest,Romania
1385,Timişoara,Romania
1386,Bucarest,Romania
1387,Cluj-Napoca,Romania
1388,Iași,Romania
1389,Constanţa,Romania
1390,Moreni,Romania
1391,Năvodari,Romania
1392,Arad,Romania
1393,TârguMureş,Romania
1394,Bucarest,Romania
1395,Bistriţa,Romania
1396,Ploieşti,Romania
1397,Craiova,Romania
1398,Oradea,Romania
1399,Petroșani,Romania
1400,TârguMureş,Romania
1401,Giurgiu,Romania
1402,Aiud,Romania
1403,Hunedoara,Romania
1404,Reșița,Romania
1405,TârguMureş,Romania
1406,Bacău,Romania
1407,Botoșani,Romania
1408,Brăila,Romania
1409,Buzău,Romania
1410,Sibiu,Romania
1411,Bucarest,Romania
1412,Urziceni,Romania
1413,Târgu-Jiu,Romania
1414,Scornicești,Romania
1415,Grozny,Russia
1416,Kaspiysk,Russia
1417,Khimki,Russia
1418,Tula,Russia
1419,Kazan,Russia
1420,Vladivostok,Russia
1421,Sochi,Russia
1422,Kazan,Russia
1423,Krasnodar,Russia
1424,Moscow,Russia
1425,Petersburg,Russia
1426,Samara,Russia
1427,Saransk,Russia
1428,Rostov-on-Don,Russia
1429,Moscow,Russia
1430,Petersburg,Russia
1431,Rostov-on-Don,Russia
1432,Samara,Russia
1433,Novosibirsk,Russia
1434,Moscow,Russia
1435,Krasnodar,Russia
1436,Moscow,Russia
1437,Kaliningrad,Russia
1438,NizhnyNovgorod,Russia
1439,Petersburg,Russia
1440,Vladimir,Russia
1441,Moscow,Russia
1442,Yekaterinburg,Russia
1443,Krasnoyarsk,Russia
1444,Moscow,Russia
1445,Volgograd,Russia
1446,Perm,Russia
1447,Kigali,Rwanda
1448,Buraydah,SaudiArabia
1449,Jeddah,SaudiArabia
1450,Riyadh,SaudiArabia
1451,Jeddah,SaudiArabia
1452,Cumbernauld,Scotland
1453,Edinburgh,Scotland
1454,Inverness,Scotland
1455,Greenock,Scotland
1456,Glasgow,Scotland
1457,Ayr,Scotland
1458,Dunfermline,Scotland
1459,Edinburgh,Scotland
1460,Glasgow,Scotland
1461,Airdrie,Scotland
1462,Falkirk,Scotland
1463,Motherwell,Scotland
1464,Annan,Scotland
1465,Dingwall,Scotland
1466,Glasgow,Scotland
1467,Dundee,Scotland
1468,Perth,Scotland
1469,Irvine,Scotland
1470,Edinburgh,Scotland
1471,Hamilton,Scotland
1472,Paisley,Scotland
1473,Dumfries,Scotland
1474,Glasgow,Scotland
1475,Aberdeen,Scotland
1476,Kilmarnock,Scotland
1477,Kirkcaldy,Scotland
1478,Dundee,Scotland
1479,Dumbarton,Scotland
1480,Livingston,Scotland
1481,Edinburgh,Scotland
1482,Dakar,Senegal
1483,Guča,Serbia
1484,Kraljevo,Serbia
1485,NoviPazar,Serbia
1486,Subotica,Serbia
1487,Surdulica,Serbia
1488,Užice,Serbia
1489,Belgrade,Serbia
1490,Niš,Serbia
1491,Kragujevac,Serbia
1492,Jagodina,Serbia
1493,Belgrade,Serbia
1494,Smederevo,Serbia
1495,Belgrade,Serbia
1496,NoviSad,Serbia
1497,Ivanjica,Serbia
1498,Belgrade,Serbia
1499,GornjiMilanovac,Serbia
1500,Lučani,Serbia
1501,Kruševac,Serbia
1502,Belgrade,Serbia
1503,Požarevac,Serbia
1504,Belgrade,Serbia
1505,Singapore,Singapore
1506,NovéMestonadVáhom,Slovakia
1507,Trnava,Slovakia
1508,Prievidza,Slovakia
1509,Humenné,Slovakia
1510,DubnicanadVáhom,Slovakia
1511,Skalica,Slovakia
1512,Poprad,Slovakia
1513,DunajskáStreda,Slovakia
1514,ZlatéMoravce,Slovakia
1515,Púchov,Slovakia
1516,Senica,Slovakia
1517,Košice,Slovakia
1518,Ružomberok,Slovakia
1519,Trenčín,Slovakia
1520,Senec,Slovakia
1521,Bratislava,Slovakia
1522,Žilina,Slovakia
1523,Nitra,Slovakia
1524,Bratislava,Slovakia
1525,Myjava,Slovakia
1526,BanskaBystrica,Slovakia
1527,Prešov,Slovakia
1528,ČiernyBalog,Slovakia
1529,MoldavanadBodvou,Slovakia
1530,Maribor,Slovenia
1531,Lendava,Slovenia
1532,Domžale,Slovenia
1533,NovaGorica,Slovenia
1534,Ljubljana,Slovenia
1535,MurskaSobota,Slovenia
1536,Krško,Slovenia
1537,Ajdovščina,Slovenia
1538,Ljubljana,Slovenia
1539,Celje,Slovenia
1540,Ljubljana,Slovenia
1541,Daegwallyeong,SouthKorea
1542,Suwon,SouthKorea
1543,Bucheon,SouthKorea
1544,Busan,SouthKorea
1545,Changwon,SouthKorea
1546,Daegu,SouthKorea
1547,Daejeon,SouthKorea
1548,Gwangju,SouthKorea
1549,Gwangyang,SouthKorea
1550,Hwaseong,SouthKorea
1551,Icheon,SouthKorea
1552,Incheon,SouthKorea
1553,Seogwipo,SouthKorea
1554,Jeonju,SouthKorea
1555,Jinju,SouthKorea
1556,Ulsan,SouthKorea
1557,Seongnam,SouthKorea
1558,Seoul,SouthKorea
1559,Pohang,SouthKorea
1560,Seongnam,SouthKorea
1561,Ulsan,SouthKorea
1562,Vigo,Spain
1563,LaCoruńa,Spain
1564,Lleida,Spain
1565,Barcelona,Spain
1566,Madrid,Spain
1567,SantaCruzdeTenerife,Spain
1568,Getafe,Spain
1569,Cuenca,Spain
1570,Valencia,Spain
1571,Sabadell,Spain
1572,Terrassa,Spain
1573,Barcelona,Spain
1574,Logrońo,Spain
1575,Valdebebas,Spain
1576,SanSebastian,Spain
1577,Sevilla,Spain
1578,Albacete,Spain
1579,Oviedo,Spain
1580,Cartagena,Spain
1581,Lepe,Spain
1582,Lucena,Spain
1583,Leganés,Spain
1584,Villarreal,Spain
1585,Zaragoza,Spain
1586,Barakaldo,Spain
1587,Vitoria-Gasteiz,Spain
1588,Pontevedra,Spain
1589,SantaCruzdeTenerife,Spain
1590,Gijón,Spain
1591,Pamplona,Spain
1592,Santander,Spain
1593,Estepona,Spain
1594,LasPalmas,Spain
1595,Salamanca,Spain
1596,SanFernando,Spain
1597,Eibar,Spain
1598,Alicante,Spain
1599,Valladolid,Spain
1600,Murcia,Spain
1601,Málaga,Spain
1602,Elche,Spain
1603,Almería,Spain
1604,Valencia,Spain
1605,MirandadeEbro,Spain
1606,Xerez,Spain
1607,Palencia,Spain
1608,Murcia,Spain
1609,Cordoba,Spain
1610,Huelva,Spain
1611,Granada,Spain
1612,Badajoz,Spain
1613,Sevilla,Spain
1614,Cádiz,Spain
1615,Mérida,Spain
1616,Madrid,Spain
1617,SantaCruzdeLaPalma,Spain
1618,Madrid,Spain
1619,Zubieta,Spain
1620,PalmadeMallorca,Spain
1621,Barcelona,Spain
1622,Majadahonda,Spain
1623,Barcelona,Spain
1624,Tarragona,Spain
1625,CastellóndelaPlana,Spain
1626,Barcelona,Spain
1627,Soria,Spain
1628,Sevilla,Spain
1629,Barcelona,Spain
1630,Bilbao,Spain
1631,Irun,Spain
1632,Madrid,Spain
1633,Västerås,Sweden
1634,Örebro,Sweden
1635,Borås,Sweden
1636,Göteborg,Sweden
1637,Kalmar,Sweden
1638,Solna,Sweden
1639,Göteborg,Sweden
1640,Gävle,Sweden
1641,Kalmar,Sweden
1642,Östersund,Sweden
1643,Sandviken,Sweden
1644,Lund,Sweden
1645,Åtvidaberg,Sweden
1646,Landskrona,Sweden
1647,Malmö,Sweden
1648,Vaxjo,Sweden
1649,Sundsvall,Sweden
1650,Norrköping,Sweden
1651,Helsingborgs,Sweden
1652,Halmstad,Sweden
1653,Nyköping,Sweden
1654,Göteborg,Sweden
1655,Stockholm,Sweden
1656,Södertälje,Sweden
1657,Sollentuna,Sweden
1658,Stockholm,Sweden
1659,Västerås,Sweden
1660,Malmö,Sweden
1661,Stockholm,Sweden
1662,Eskilstuna,Sweden
1663,Göteborg,Sweden
1664,Vaxjo,Sweden
1665,SanktGallen,Switzerland
1666,Neuchâtel,Switzerland
1667,Zurich,Switzerland
1668,Basel,Switzerland
1669,Geneve,Switzerland
1670,Bern,Switzerland
1671,Lousanne,Switzerland
1672,Bellinzona,Switzerland
1673,Aarau,Switzerland
1674,Biel/Bienne,Switzerland
1675,Winterthur,Switzerland
1676,Thun,Switzerland
1677,Lucerne,Switzerland
1678,Biel/Bienne,Switzerland
1679,Sion,Switzerland
1680,Damascus,Syria
1681,Aleppo,Syria
1682,Idlib,Syria
1683,Taipei,Taiwan
1684,Kaohsiung,Taiwan
1685,Taipei,Taiwan
1686,Taoyuan,Taiwan
1687,DarEsSalaam,Tanzania
1688,Bangkok,Thailand
1689,Buriram,Thailand
1690,Bangkok,Thailand
1691,Couva,TrinidadandTobago
1692,PortofSpain,TrinidadandTobago
1693,Marabella,TrinidadandTobago
1694,Macoya,TrinidadandTobago
1695,Radès,Tunisia
1696,Bizerte,Tunisia
1697,Tunis,Tunisia
1698,Monastir,Tunisia
1699,Sousse,Tunisia
1700,Ordu,Turkey
1701,Ankara,Turkey
1702,Samsun,Turkey
1703,Manisa,Turkey
1704,Adana,Turkey
1705,Antalya,Turkey
1706,Istanbul,Turkey
1707,Bursa,Turkey
1708,Konya,Turkey
1709,Istanbul,Turkey
1710,Izmir,Turkey
1711,Rize,Turkey
1712,Istanbul,Turkey
1713,Gaziantep,Turkey
1714,Gümüşhane,Turkey
1715,Istanbul,Turkey
1716,Trabzon,Turkey
1717,Izmir,Turkey
1718,Kayseri,Turkey
1719,Gaziantep,Turkey
1720,Istanbul,Turkey
1721,Trabzon,Turkey
1722,Mersin,Turkey
1723,Istanbul,Turkey
1724,Sincan,Turkey
1725,Kusadasi,Turkey
1726,Istanbul,Turkey
1727,Sivas,Turkey
1728,Bursa,Turkey
1729,Konya,Turkey
1730,Istanbul,Turkey
1731,Eskişehir,Turkey
1732,Malatya,Turkey
1733,Sakarya,Turkey
1734,Istanbul,Turkey
1735,Ashgabat,Turkmenistan
1736,Kampala,Uganda
1737,Lviv,Ukraine
1738,Dnipropetrovsk,Ukraine
1739,Donieck,Ukraine
1740,Dobromyl,Ukraine
1741,Kiev,Ukraine
1742,Donieck,Ukraine
1743,Zaporizhia,Ukraine
1744,Khmelnytskyi,Ukraine
1745,Luhansk,Ukraine
1746,Uzhhorod,Ukraine
1747,Chernivtsi,Ukraine
1748,Ternopil,Ukraine
1749,Odesa,Ukraine
1750,Mariupil,Ukraine
1751,Kiev,Ukraine
1752,Sumy,Ukraine
1753,Simferopol,Ukraine
1754,Kharkiv,Ukraine
1755,KrivyiRih,Ukraine
1756,Dnipropetrovsk,Ukraine
1757,Kiev,Ukraine
1758,Ivano-Frankivsk,Ukraine
1759,Altchevs'k,Ukraine
1760,Donieck,Ukraine
1761,Lviv,Ukraine
1762,Poltava,Ukraine
1763,Dubai,UnitedArabEmirates
1764,AbuDhabi,UnitedArabEmirates
1765,Dubai,UnitedArabEmirates
1766,AbuDhabi,UnitedArabEmirates
1767,RasAl-Khaimah,UnitedArabEmirates
1768,Al-Ain,UnitedArabEmirates
1769,Sharjah,UnitedArabEmirates
1770,AbuDhabi,UnitedArabEmirates
1771,Dubai,UnitedArabEmirates
1772,Al-Ain,UnitedArabEmirates
1773,AbuDhabi,UnitedArabEmirates
1774,Al-Ain,UnitedArabEmirates
1775,Dubai,UnitedArabEmirates
1776,SaintPetersburg,UnitedStatesofAmerica
1777,SanAntonio,UnitedStatesofAmerica
1778,Honolulu,UnitedStatesofAmerica
1779,KansasCity,UnitedStatesofAmerica
1780,Arlington,UnitedStatesofAmerica
1781,Washington,UnitedStatesofAmerica
1782,Eugene,UnitedStatesofAmerica
1783,SanJosé,UnitedStatesofAmerica
1784,LosAngeles,UnitedStatesofAmerica
1785,Charlotte,UnitedStatesofAmerica
1786,Winston-Salem,UnitedStatesofAmerica
1787,Houston,UnitedStatesofAmerica
1788,UniversityPark,UnitedStatesofAmerica
1789,Gainsville,UnitedStatesofAmerica
1790,Manhattan,UnitedStatesofAmerica
1791,Stillwater,UnitedStatesofAmerica
1792,Bristol,UnitedStatesofAmerica
1793,Tuscaloosa,UnitedStatesofAmerica
1794,SantaClara,UnitedStatesofAmerica
1795,CollegePark,UnitedStatesofAmerica
1796,Berkeley,UnitedStatesofAmerica
1797,Madison,UnitedStatesofAmerica
1798,Orlando,UnitedStatesofAmerica
1799,SanFrancisco,UnitedStatesofAmerica
1800,FortCollins,UnitedStatesofAmerica
1801,Syracuse,UnitedStatesofAmerica
1802,Seattle,UnitedStatesofAmerica
1803,KansasCity,UnitedStatesofAmerica
1804,Clemson,UnitedStatesofAmerica
1805,Dallas,UnitedStatesofAmerica
1806,Tallahassee,UnitedStatesofAmerica
1807,Denver,UnitedStatesofAmerica
1808,St.Louis,UnitedStatesofAmerica
1809,BocaRaton,UnitedStatesofAmerica
1810,Columbia,UnitedStatesofAmerica
1811,Landover,UnitedStatesofAmerica
1812,Cleveland,UnitedStatesofAmerica
1813,Detroit,UnitedStatesofAmerica
1814,Norfolk,UnitedStatesofAmerica
1815,Atlanta,UnitedStatesofAmerica
1816,Foxboro,UnitedStatesofAmerica
1817,Miami,UnitedStatesofAmerica
1818,Boston,UnitedStatesofAmerica
1819,Eugene,UnitedStatesofAmerica
1820,Pittsburgh,UnitedStatesofAmerica
1821,Piscataway,UnitedStatesofAmerica
1822,Seattle,UnitedStatesofAmerica
1823,Huntington,UnitedStatesofAmerica
1824,Auburn,UnitedStatesofAmerica
1825,ChapelHill,UnitedStatesofAmerica
1826,Boone,UnitedStatesofAmerica
1827,IowaCity,UnitedStatesofAmerica
1828,Lawrence,UnitedStatesofAmerica
1829,CollegeStation,UnitedStatesofAmerica
1830,LosAngeles,UnitedStatesofAmerica
1831,GreenBay,UnitedStatesofAmerica
1832,Blacksburg,UnitedStatesofAmerica
1833,Provo,UnitedStatesofAmerica
1834,Birmingham,UnitedStatesofAmerica
1835,SantaClara,UnitedStatesofAmerica
1836,Memphis,UnitedStatesofAmerica
1837,Philadelphia,UnitedStatesofAmerica
1838,FortLauderdale,UnitedStatesofAmerica
1839,Indianapolis,UnitedStatesofAmerica
1840,Baltimore,UnitedStatesofAmerica
1841,Columbus,UnitedStatesofAmerica
1842,Waco,UnitedStatesofAmerica
1843,Lincoln,UnitedStatesofAmerica
1844,Bloomington,UnitedStatesofAmerica
1845,Atlanta,UnitedStatesofAmerica
1846,NewOrleans,UnitedStatesofAmerica
1847,EastRutherford,UnitedStatesofAmerica
1848,WestPoint,UnitedStatesofAmerica
1849,AnnArbor,UnitedStatesofAmerica
1850,Knoxville,UnitedStatesofAmerica
1851,Cincinnati,UnitedStatesofAmerica
1852,Nashville,UnitedStatesofAmerica
1853,SouthBend,UnitedStatesofAmerica
1854,Houston,UnitedStatesofAmerica
1855,Blaine,UnitedStatesofAmerica
1856,Oakland,UnitedStatesofAmerica
1857,Columbus,UnitedStatesofAmerica
1858,Norman,UnitedStatesofAmerica
1859,Orlando,UnitedStatesofAmerica
1860,Cincinnati,UnitedStatesofAmerica
1861,NewYork,UnitedStatesofAmerica
1862,Princeton,UnitedStatesofAmerica
1863,Portland,UnitedStatesofAmerica
1864,SanDiego,UnitedStatesofAmerica
1865,Buffalo,UnitedStatesofAmerica
1866,TampaBay,UnitedStatesofAmerica
1867,Fayetteville,UnitedStatesofAmerica
1868,Harrison,UnitedStatesofAmerica
1869,Corvallis,UnitedStatesofAmerica
1870,Washington,UnitedStatesofAmerica
1871,SaltLakeCity,UnitedStatesofAmerica
1872,Sandy,UnitedStatesofAmerica
1873,Pasadena,UnitedStatesofAmerica
1874,WestLafayette,UnitedStatesofAmerica
1875,Austin,UnitedStatesofAmerica
1876,Evanston,UnitedStatesofAmerica
1877,Athens,UnitedStatesofAmerica
1878,Chicago,UnitedStatesofAmerica
1879,EastLansing,UnitedStatesofAmerica
1880,Denver,UnitedStatesofAmerica
1881,Tacoma,UnitedStatesofAmerica
1882,Carson,UnitedStatesofAmerica
1883,Tempe,UnitedStatesofAmerica
1884,Chester,UnitedStatesofAmerica
1885,Minneapolis,UnitedStatesofAmerica
1886,Houston,UnitedStatesofAmerica
1887,Jacksonville,UnitedStatesofAmerica
1888,BatonRouge,UnitedStatesofAmerica
1889,SanAntonio,UnitedStatesofAmerica
1890,Bridgeview,UnitedStatesofAmerica
1891,Frisco,UnitedStatesofAmerica
1892,SaintPetersburg,UnitedStatesofAmerica
1893,Minneapolis,UnitedStatesofAmerica
1894,CedarFalls,UnitedStatesofAmerica
1895,Glendale,UnitedStatesofAmerica
1896,Richmond,UnitedStatesofAmerica
1897,Cary,UnitedStatesofAmerica
1898,Kalamazoo,UnitedStatesofAmerica
1899,Columbia,UnitedStatesofAmerica
1900,NewHaven,UnitedStatesofAmerica
1901,NewYork,UnitedStatesofAmerica
1902,Montevideo,Uruguay
1903,BañadosdeCarrasco,Uruguay
1904,Montevideo,Uruguay
1905,Bukhara,Uzbekistan
1906,Tashkent,Uzbekistan
1907,Caracas,Venezuela
1908,Barinas,Venezuela
1909,Maracaibo,Venezuela
1910,Mérida,Venezuela
1911,Barquisimeto,Venezuela
1912,Maturín,Venezuela
1913,Caracas,Venezuela
1914,PuertoLaCruz,Venezuela
1915,PuertoOrdaz,Venezuela
1916,SanCristóbal,Venezuela
1917,ThuDauMot,Vietnam
1918,Hanoi,Vietnam
1919,HoChiMinhCity,Vietnam
1920,Bangor,Wales
1921,Cardiff,Wales
1922,Swansea,Wales
1923,Llanelli,Wales
1924,Aberystwyth,Wales
1925,Cardiff,Wales
1926,Wrexham,Wales
